BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,
Basic_100_people_End,,,,,,,,,,,,,
04/29/2020 12:18:45:896 -0300,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,nw-type,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
5310,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,891,98,2,0.939894579,0.096907612
5311,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,875,92,8,0.939763914,0.097245776
5312,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,835,96,4,0.930202966,0.136518617
5298,0.9,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,858,97,3,0.94409324,0.097128551
5313,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,868,98,2,0.957758596,0.017298663
5315,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,870,96,4,0.934227904,0.135119744
5314,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1061,93,7,0.925919195,0.137581286
5316,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,886,96,4,0.942197869,0.097207097
5317,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,875,95,5,0.951980172,0.022885051
5318,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,825,96,4,0.928253298,0.13550255
5319,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,917,93,7,0.935087756,0.097563719
5320,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,877,96,4,0.943227528,0.097587917
5321,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,889,96,4,0.933067034,0.134003748
5300,0.9,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,890,97,3,0.951667908,0.019129684
5324,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,802,96,4,0.93261904,0.100354855
5323,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,864,95,5,0.937130678,0.099568182
5322,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1155,91,9,0.945481604,0.097702187
5299,0.9,5,100,random,FALSE,FALSE,FALSE,erdos-renyi,990,92,8,0.941117354,0.097783658
5326,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,825,93,7,0.934663351,0.099649442
5327,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,887,94,6,0.953296476,0.018956966
5325,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1137,97,3,0.946156712,0.097108384
5329,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,866,97,3,0.954266063,0.018110654
5328,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1146,89,11,0.924373925,0.137584119
5330,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1090,97,3,0.952213065,0.022984456
5331,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,845,93,7,0.942379656,0.097007019
5332,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,863,95,5,0.950247792,0.024370081
5334,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,879,93,7,0.939281704,0.097297021
5333,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1131,98,2,0.940406446,0.097924414
5335,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1160,85,15,0.873004412,0.232462428
5336,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,950,94,6,0.937607492,0.098525332
5337,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1014,94,6,0.923246628,0.164874044
5339,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,878,94,6,0.954396173,0.02029297
5340,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,882,94,6,0.943117031,0.097389943
5338,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,977,91,9,0.931796175,0.135786655
5341,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,920,94,6,0.945115118,0.096351442
5342,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,847,92,8,0.915258127,0.172907196
5344,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,850,98,2,0.953355335,0.017901468
5343,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,934,94,6,0.943382621,0.096699556
5345,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,852,95,5,0.927847577,0.135068856
5346,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,865,96,4,0.943208783,0.097136914
5347,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,847,91,9,0.929533499,0.135861536
5348,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,865,92,8,0.940389257,0.098909318
5349,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,909,95,5,0.939404461,0.096967141
5350,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,922,93,7,0.923648925,0.139176929
5351,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,975,92,8,0.933926379,0.134830101
5353,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,868,95,5,0.941050412,0.097109389
5352,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,984,95,5,0.951996905,0.022434319
5354,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,860,94,6,0.935122211,0.099476618
5355,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,860,97,3,0.941165476,0.098605086
5356,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,878,92,8,0.941331054,0.097532922
5357,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,913,97,3,0.949813878,0.020036519
5358,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,846,92,8,0.929133708,0.135025389
5359,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,856,97,3,0.941012326,0.096073198
5360,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,861,93,7,0.943048237,0.09738732
5363,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,805,91,9,0.908864961,0.188804252
5361,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,870,98,2,0.95160631,0.022361841
5362,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,848,92,8,0.931565692,0.109663963
5364,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1032,92,8,0.933803497,0.135608353
5365,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,844,90,10,0.945174451,0.09648014
5366,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,824,94,6,0.921132092,0.163913078
5367,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,845,95,5,0.940981577,0.099131726
5370,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,836,95,5,0.928434368,0.134962119
5369,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,880,98,2,0.946323631,0.09520198
5371,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,879,90,10,0.897902561,0.209858734
5368,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1079,97,3,0.945135491,0.097244942
5372,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,827,94,6,0.941999691,0.097206094
5373,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,856,96,4,0.948106566,0.025773517
5374,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1081,96,4,0.940982976,0.097575167
5375,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,815,92,8,0.936693508,0.098172331
5376,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,905,95,5,0.944009976,0.097247854
5377,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,925,95,5,0.934397514,0.109116679
5379,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,819,90,10,0.90152886,0.187913534
5378,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,893,98,2,0.953138455,0.021551701
5381,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,825,92,8,0.94166778,0.097897718
5380,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1173,98,2,0.940484885,0.099912663
5382,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,867,92,8,0.928671704,0.136158717
5383,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,852,94,6,0.927638316,0.135289435
5384,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,825,96,4,0.925992478,0.138342394
5387,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,881,95,5,0.956394391,0.015741839
5386,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,911,97,3,0.932153829,0.135594302
5385,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,1095,94,6,0.940790947,0.098972441
5388,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,895,94,6,0.944757921,0.097476722
5389,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,855,93,7,0.94100192,0.097233351
5391,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,849,94,6,0.945128138,0.09638007
5390,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,886,89,11,0.941012897,0.097347053
5392,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,867,91,9,0.938894401,0.101924089
5393,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,867,93,7,0.939845102,0.098223247
5394,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,877,95,5,0.940137334,0.09655056
5395,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,848,95,5,0.945078647,0.097603924
5396,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,825,95,5,0.940514535,0.097661944
5402,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,794,95,5,0.917950429,0.167177015
5401,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,846,95,5,0.943121341,0.096137212
5397,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,985,90,10,0.952640212,0.021119677
5399,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,856,95,5,0.951071873,0.022058647
5398,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,947,94,6,0.914540236,0.164553637
5403,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,898,93,7,0.928075687,0.140290352
5400,0.9,5,100,random,FALSE,FALSE,FALSE,small-world,829,95,5,0.938271153,0.097732705
5404,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,868,94,6,0.943583333,0.097220732
5406,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,870,88,12,0.885589126,0.233197659
5407,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,857,95,5,0.942394675,0.097218486
5405,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1097,95,5,0.945500666,0.097580137
5408,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,912,98,2,0.94410535,0.097671375
5410,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,848,96,4,0.937975814,0.100282268
5409,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,949,90,10,0.925549448,0.163921243
5411,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,910,80,20,0.813766893,0.324362482
5412,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1046,90,10,0.915375018,0.182643624
5413,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,904,96,4,0.957319116,0.013676796
5415,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,854,94,6,0.942177316,0.096072889
5414,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1026,93,7,0.950149662,0.023833302
5416,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,862,94,6,0.932301729,0.135401329
5417,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,876,94,6,0.930702324,0.139167146
5419,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,819,91,9,0.92416617,0.163022781
5418,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,969,93,7,0.911954028,0.18606028
5420,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,880,94,6,0.954566656,0.01683128
5421,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,950,93,7,0.944844978,0.09520835
5424,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,802,98,2,0.947830638,0.02927012
5422,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,859,97,3,0.938740279,0.099947484
5423,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,889,96,4,0.945203361,0.096678122
5426,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,869,96,4,0.952601396,0.021596929
5427,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,885,92,8,0.933279655,0.132420841
5428,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,876,93,7,0.95441965,0.020807044
5425,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1334,92,8,0.911141774,0.20217773
5429,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,844,93,7,0.945602308,0.095480181
5432,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,819,92,8,0.918369913,0.176348712
5430,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,846,93,7,0.948954055,0.025861626
5431,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,997,84,16,0.914572669,0.161554628
5433,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1071,92,8,0.927070627,0.143514187
5435,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,862,99,1,0.951771776,0.020665394
5434,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1053,94,6,0.927351168,0.156943909
5436,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,850,94,6,0.940271465,0.097043921
5437,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,847,96,4,0.947809939,0.026060089
5439,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,863,94,6,0.949423686,0.022986838
5438,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1062,97,3,0.951533431,0.022335028
5440,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,930,94,6,0.953753433,0.018281878
5441,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,851,91,9,0.922456273,0.15843451
5442,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,893,95,5,0.934162048,0.134855729
5443,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,886,91,9,0.944045027,0.097725225
5444,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,845,90,10,0.921272925,0.165176171
5445,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,932,89,11,0.908441334,0.195752843
5446,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,851,95,5,0.950735057,0.022645215
5448,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,843,89,11,0.934330243,0.131545036
5447,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,841,94,6,0.914736928,0.170821559
5450,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,888,93,7,0.906811613,0.201110124
5449,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,980,93,7,0.92222065,0.159917785
5451,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,881,98,2,0.951545893,0.021900378
5452,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,895,94,6,0.923375482,0.157418442
5453,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,825,95,5,0.935240156,0.13451549
5454,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,853,92,8,0.907628503,0.203399366
5455,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,856,94,6,0.93063911,0.135111112
5456,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,860,89,11,0.881445792,0.250322205
5457,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,910,93,7,0.93211319,0.135741956
5458,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,886,92,8,0.920805019,0.159418753
5459,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1172,96,4,0.954052314,0.023113904
5460,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1080,96,4,0.953435853,0.024155566
5462,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,862,90,10,0.914163966,0.182545901
5461,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,959,93,7,0.910625624,0.186377247
5463,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,813,94,6,0.919801663,0.177197679
5464,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,922,93,7,0.949278505,0.024992917
5465,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,890,90,10,0.911349053,0.179553528
5466,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,889,95,5,0.943795954,0.097266246
5467,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,853,92,8,0.923613926,0.160462179
5468,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,846,96,4,0.951937064,0.024727047
5469,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,892,94,6,0.95135865,0.019868553
5471,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,874,92,8,0.936914485,0.09773117
5472,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1069,93,7,0.904417488,0.201830021
5473,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,867,97,3,0.957576823,0.014852495
5474,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,959,91,9,0.926922918,0.155251071
5470,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1569,96,4,0.958304747,0.02078832
5476,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,860,94,6,0.941656191,0.097564739
5475,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,863,92,8,0.915057957,0.182221828
5477,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,849,94,6,0.941203085,0.096767612
5479,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,845,91,9,0.943430482,0.097851613
5478,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1205,84,16,0.89057394,0.23211218
5480,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,865,96,4,0.949962831,0.024854199
5481,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1028,90,10,0.919784415,0.1633821
5483,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,869,98,2,0.953388936,0.018372044
5484,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,892,97,3,0.941513354,0.095976199
5482,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,957,96,4,0.952211664,0.022321379
5485,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,869,96,4,0.925414432,0.159762497
5487,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,820,93,7,0.94707455,0.028649097
5488,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,853,91,9,0.9515535,0.022086006
5486,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,932,97,3,0.953613709,0.020686657
5491,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,861,90,10,0.896807831,0.215621929
5490,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,911,96,4,0.940660723,0.097944639
5493,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,858,95,5,0.943017306,0.097548985
5492,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,899,93,7,0.954619263,0.020279682
5489,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1079,95,5,0.913783472,0.186542301
5494,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,899,93,7,0.954185546,0.017987883
5496,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,931,95,5,0.942107286,0.097052628
5495,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,1019,94,6,0.945900658,0.094196374
5498,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,930,96,4,0.955458082,0.020059628
5497,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,964,87,13,0.885784594,0.233276831
5500,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,887,91,9,0.914549508,0.176278684
5499,0.9,5,100,random,FALSE,FALSE,FALSE,barabasi-albert,898,92,8,0.931380399,0.133215828
5501,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,845,96,4,0.934341073,0.106714102
5502,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,836,92,8,0.929761345,0.134714201
5503,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,870,95,5,0.952797237,0.018187964
5505,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,878,91,9,0.947571555,0.025434917
5508,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,850,93,7,0.927202166,0.136497466
5507,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,898,90,10,0.94074814,0.097876029
5506,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1054,93,7,0.952337294,0.02207531
5509,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,858,97,3,0.94397847,0.095686013
5504,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1392,96,4,0.935384435,0.114757072
5510,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,929,96,4,0.945484915,0.096172788
5511,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,875,94,6,0.95197499,0.020677621
5512,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,913,94,6,0.934776955,0.13415101
5513,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,891,98,2,0.953330026,0.018144776
5514,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,922,97,3,0.93900498,0.103450669
5515,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,825,95,5,0.939932432,0.099391774
5516,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,834,95,5,0.949574124,0.023470098
5517,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,860,87,13,0.883494745,0.23008534
5519,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,833,94,6,0.936728501,0.098766347
5518,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,881,91,9,0.92633906,0.162342521
5520,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,862,96,4,0.930750694,0.13443563
5521,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,883,93,7,0.941766867,0.097164602
5522,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,857,94,6,0.953660933,0.019878646
5523,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,877,97,3,0.952270816,0.019959262
5525,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,852,90,10,0.922874959,0.137536161
5524,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,943,95,5,0.942032488,0.097691649
5526,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,889,93,7,0.951095726,0.023018392
5527,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,912,91,9,0.951751474,0.02151456
5530,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,804,94,6,0.926478274,0.136018207
5528,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,891,89,11,0.932916529,0.134597178
5529,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,886,95,5,0.93054853,0.136015487
5531,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,891,96,4,0.95321907,0.019454568
5532,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,939,92,8,0.923379835,0.163072194
5533,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1003,95,5,0.928809968,0.13982403
5534,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,867,96,4,0.950431016,0.021250032
5535,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,858,97,3,0.953050711,0.022083432
5536,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,885,97,3,0.939430771,0.09668952
5537,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,886,93,7,0.904427194,0.196823321
5538,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,872,94,6,0.929375133,0.134787341
5541,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,848,94,6,0.94924245,0.025233533
5540,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,972,89,11,0.921840313,0.16454119
5539,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1268,95,5,0.944138473,0.099503323
5542,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,837,96,4,0.949694194,0.022564942
5543,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,955,95,5,0.913942439,0.166896817
5545,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,861,90,10,0.921816072,0.16404438
5546,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,874,92,8,0.950362911,0.022154483
5544,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1013,96,4,0.940667398,0.100905087
5547,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,834,96,4,0.94041009,0.102634028
5548,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,851,93,7,0.92982759,0.135895237
5550,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,847,97,3,0.93043152,0.136778737
5551,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,882,91,9,0.881213647,0.215561958
5549,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1057,94,6,0.931649139,0.135891768
5554,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,849,95,5,0.949030753,0.025390982
5552,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1082,93,7,0.930770646,0.136437112
5553,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1006,93,7,0.912316804,0.164780063
5556,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,871,92,8,0.937892344,0.101560242
5555,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,977,92,8,0.938538732,0.107490244
5559,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,811,88,12,0.930072608,0.135380513
5558,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,879,96,4,0.951757772,0.021684846
5557,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,1175,97,3,0.954042339,0.021949768
5560,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,818,98,2,0.928214923,0.135069593
5561,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,853,94,6,0.941178549,0.098712387
5562,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,908,89,11,0.936047953,0.101636026
5563,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,909,95,5,0.933797573,0.134433605
5564,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,882,92,8,0.940693629,0.097369861
5566,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,809,95,5,0.930152564,0.136132852
5565,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,884,92,8,0.92994636,0.137137937
5568,0.9,5,100,random,FALSE,FALSE,FALSE,uniform,874,94,6,0.955933124,0.016877846
